date,FlowInExNtv,FlowOutExNtv,netflow_btc,SplyExNtv
2024-05-12,15454.09485482,14528.27780705,925.8170477699987,2973975.66539346
2024-05-13,27624.81886517,26200.50509441,1424.31377076,2975399.97916422
2024-05-14,19439.57616178,20086.55683992,-646.9806781399966,2974752.99848608
2024-05-15,31778.3132853,40526.48388928,-8748.170603980005,2966004.8278821
2024-05-16,25549.39033439,26059.84097358,-510.45063919000313,2965494.37724291
2024-05-17,20565.33904653,23808.78956181,-3243.450515280001,2962250.92672763
2024-05-18,13182.55754452,14618.81225291,-1436.2547083900008,2960814.67201924
2024-05-19,13769.53993198,13681.98231685,87.55761512999925,2960902.22963437
2024-05-20,24954.02682479,26135.78961313,-1181.7627883400019,2959720.46684603
2024-05-21,49365.26853876,38264.6059774,11100.662561359997,2970821.12940739
2024-05-22,31536.23430928,29667.85053735,1868.383771929999,2972689.51317932
2024-05-23,27719.685362,26733.99629331,985.6890686900006,2973675.20224801
2024-05-24,31348.56023552,26043.06129317,5305.498942349997,2978980.70119036
2024-05-25,11525.7962952,10518.64651565,1007.14977955,2979987.85096991
2024-05-26,11875.03406095,11331.97741296,543.0566479900008,2980530.9076179
2024-05-27,16587.69168744,14690.43046695,1897.2612204900015,2982428.16883839
2024-05-28,17933.04134551,20618.25432041,-2685.2129749000014,2979742.95586349
2024-05-29,21944.74408664,19180.83683327,2763.907253369998,2982506.86311686
2024-05-30,16867.14722248,26433.35611876,-9566.208896279997,2972940.65422058
2024-05-31,32433.19757965,24458.46962204,7974.727957610001,2980915.38217819
2024-06-01,12503.04803585,12060.51241826,442.5356175900015,2981357.91779578
2024-06-02,11367.15227189,10602.11914471,765.0331271800005,2982122.95092296
2024-06-03,25291.49844618,28687.22279322,-3395.724347039999,2978727.22657592
2024-06-04,19570.8065023,22325.61568831,-2754.8091860099994,2975972.41738991
2024-06-05,34754.042106,25819.08001785,8934.962088150001,2984907.37947806
2024-06-06,21077.66037308,22434.58030935,-1356.9199362699983,2983550.45954179
2024-06-07,15918.28149208,20106.93473922,-4188.6532471400005,2979361.80629465
2024-06-08,15962.96051785,9224.4537681,6738.50674975,2986100.3130444
2024-06-09,8298.26472603,8358.69672601,-60.43199997999909,2986039.88104442
2024-06-10,15763.92690324,14476.75500785,1287.17189539,2987327.05293981
2024-06-11,36411.7531,40765.88875593,-4354.135655929997,2982972.91728388
2024-06-12,26316.3026382,27648.99976931,-1332.6971311100024,2981640.22015277
2024-06-13,21396.45598772,25664.22389918,-4267.76791146,2977372.45224131
2024-06-14,25022.04117668,20408.99567851,4613.045498169999,2981985.49773948
2024-06-15,11253.20569726,9207.24475269,2045.9609445700007,2984031.45868405
2024-06-16,10815.19413629,12074.31404246,-1259.1199061700008,2982772.33877788
2024-06-17,20403.83308316,17695.80496752,2708.028115639998,2985480.36689352
2024-06-18,25156.13287587,25424.62730539,-268.49442952000027,2985211.872464
2024-06-19,20080.87502986,26610.06652164,-6529.191491780002,2978682.68097222
2024-06-20,22556.78998403,22015.85452133,540.935462700003,2979223.61643492
2024-06-21,21415.10551088,19641.74707411,1773.3584367699987,2980996.97487169
2024-06-22,10603.7003458,10546.15142543,57.548920369999905,2981054.52379206
2024-06-23,9311.84515869,8972.93477805,338.91038063999986,2981393.4341727
2024-06-24,33068.56453586,26580.94493035,6487.619605510001,2987881.05377821
2024-06-25,22604.97195497,28676.84006828,-6071.86811331,2981809.1856649
2024-06-26,29819.86367777,23783.84464177,6036.0190360000015,2987845.2047009
2024-06-27,33645.20757504,22494.76783366,11150.439741380003,2998995.64444228
2024-06-28,34393.59686509,27168.0577291,7225.539135990002,3006221.18357827
2024-06-29,12655.05653931,10017.60701999,2637.44951932,3008858.63309759
2024-06-30,10855.96509388,10432.33109335,423.6340005300008,3009282.26709812
2024-07-01,22999.80794523,22046.0291339,953.7788113300012,3010236.04590945
2024-07-02,20064.0670853,20988.08681199,-924.0197266899995,3009312.02618276
2024-07-03,20741.22971243,19000.64357823,1740.586134199999,3011052.61231696
2024-07-04,32175.29694051,27701.88758323,4473.409357280001,3015526.02167424
2024-07-05,36491.51878487,35946.32696786,545.1918170100034,3016071.21349125
2024-07-06,15796.91796877,15972.43917164,-175.5212028700007,3015895.69228838
2024-07-07,12909.28834148,10669.68544103,2239.6029004499997,3018135.29518883
2024-07-08,31502.67834573,26290.15518034,5212.523165390001,3023347.81835422
2024-07-09,24343.684324,22193.37208285,2150.312241150001,3025498.13059537
2024-07-10,26347.77934238,25911.74994382,436.0293985600001,3025934.15999393
2024-07-11,27828.2672744,22564.00755769,5264.259716709999,3031198.41971064
2024-07-12,23798.59549127,23048.73939167,749.8560996000015,3031948.27581024
2024-07-13,12959.98872735,9410.00595083,3549.9827765200007,3035498.25858676
2024-07-14,11499.78976235,10933.1105499,566.6792124499989,3036064.93779921
2024-07-15,28132.13349637,28108.08189321,24.051603159998194,3036088.98940237
2024-07-16,68848.87217639,24939.52354111,43909.348635279996,3079998.33803765
2024-07-17,19726.76390472,20093.56134351,-366.79743878999943,3079631.54059886
2024-07-18,20077.69657102,23377.63166926,-3299.935098240003,3076331.60550062
2024-07-19,22578.99094594,24891.44799285,-2312.45704691,3074019.14845371
2024-07-20,10725.57654698,9700.44973728,1025.126809700001,3075044.27526341
2024-07-21,8181.70924198,8067.92618992,113.78305206000005,3075158.05831547
2024-07-22,20894.28631443,20318.96076558,575.3255488499999,3075733.38386432
2024-07-23,40397.86426178,42773.84513353,-2375.980871749998,3073357.40299257
2024-07-24,21675.50618395,21927.91625969,-252.4100757399974,3073104.99291683
2024-07-25,31005.83775081,28607.5927449,2398.2450059099974,3075503.23792274
2024-07-26,26459.11261336,25813.83795967,645.2746536900013,3076148.51257643
2024-07-27,17288.73533042,13777.3361224,3511.3992080200005,3079659.91178445
2024-07-28,9176.04192251,7991.99626549,1184.0456570199995,3080843.95744147
2024-07-29,25411.03106997,32739.48512866,-7328.45405869,3073515.50338278
2024-07-30,21084.43622126,22798.56323248,-1714.12701122,3071801.37637156
2024-07-31,16522.2119542,17435.86907851,-913.6571243100007,3070887.71924725
2024-08-01,27188.05173743,30295.46314929,-3107.411411860001,3067780.30783539
2024-08-02,26161.75073183,23315.11041668,2846.6403151500017,3070626.94815054
2024-08-03,13501.36479875,13514.76862779,-13.403829039998527,3070613.5443215
2024-08-04,16479.79757633,17359.34058018,-879.5430038500017,3069734.00131765
2024-08-05,60764.2070374,54862.25022124,5901.956816160004,3075635.95813381
2024-08-06,32742.59898003,30337.90202715,2404.69695288,3078040.65508669
2024-08-07,34474.4202138,39296.48593232,-4822.065718520003,3073218.58936817
2024-08-08,26870.24406047,25288.80756623,1581.4364942399989,3074800.02586241
2024-08-09,30883.66954017,26437.95005558,4445.719484590001,3079245.745347
2024-08-10,10010.32452227,10573.75530939,-563.4307871199999,3078682.31455988
2024-08-11,11907.79825079,15216.15372606,-3308.35547527,3075373.95908461
2024-08-12,27403.02346304,25817.82840341,1585.1950596300012,3076959.15414424
2024-08-13,28906.87098541,18543.76538553,10363.10559988,3087322.25974412
2024-08-14,20642.66833334,21601.32166032,-958.653326980002,3086363.60641714
2024-08-15,19676.44219453,22449.41341837,-2772.9712238400025,3083590.6351933
2024-08-16,21231.37264077,28400.90350465,-7169.530863879998,3076421.10432942
2024-08-17,10509.06337368,7976.29508513,2532.768288549999,3078953.87261797
2024-08-18,11138.50966887,8786.11768758,2352.3919812900003,3081306.26459926
2024-08-19,23465.14827068,19379.77401264,4085.374258040003,3085391.6388573
2024-08-20,21606.85605499,20145.01870248,1461.8373525099996,3086853.47620981
2024-08-21,21702.74272785,22751.74474813,-1049.0020202800006,3085804.47418953
2024-08-22,23170.43288296,21272.3880874,1898.044795560003,3087702.51898509
2024-08-23,26418.15887714,29966.17096477,-3548.0120876300025,3084154.50689746
2024-08-24,17730.3562481,15549.78737579,2180.568872310001,3086335.07576977
2024-08-25,12589.6812672,13029.44892202,-439.76765481999973,3085895.30811495
2024-08-26,21661.94028306,22327.30117705,-665.3608939900005,3085229.94722096
2024-08-27,24613.4363061,21947.1708037,2666.2655024000014,3087896.21272336
2024-08-28,33322.14672916,41238.04360284,-7915.896873680002,3079980.31584968
2024-08-29,20984.91476712,20798.31133139,186.60343573000137,3080166.91928541
2024-08-30,21698.3302508,19951.5939254,1746.736325400001,3081913.65561081
2024-08-31,12096.70778524,9673.17224632,2423.5355389199995,3084337.19114973
2024-09-01,11525.69912684,11143.43899158,382.2601352599995,3084719.45128499
2024-09-02,17924.63258332,15407.58429841,2517.048284909999,3087236.4995699
2024-09-03,20346.70285863,26393.09402283,-6046.3911641999985,3081190.1084057
2024-09-04,19139.75183686,19539.54948826,-399.7976514000002,3080790.3107543
2024-09-05,20976.69263808,15820.04094034,5156.651697739999,3085946.96245204
2024-09-06,28686.30350318,28444.0369337,242.266569479998,3086189.22902152
2024-09-07,10190.45265365,12221.45101407,-2030.9983604200006,3084158.2306611
2024-09-08,14192.25880385,7265.06771721,6927.191086639999,3091085.42174774
2024-09-09,20969.46956603,27086.42615707,-6116.9565910400015,3084968.4651567
2024-09-10,46071.15481919,54103.51249469,-8032.357675500003,3076936.1074812
2024-09-11,29889.44228958,36613.33088072,-6723.888591139999,3070212.21889006
2024-09-12,26507.49232334,24407.14788764,2100.3444357000008,3072312.56332576
2024-09-13,24696.88844154,27998.01096285,-3301.1225213100006,3069011.44080445
2024-09-14,16306.40183249,17139.3109896,-832.909157109998,3068178.53164734
2024-09-15,14518.32655076,14202.83770478,315.4888459800004,3068494.02049332
2024-09-16,27163.75260702,21046.13004152,6117.622565500002,3074611.64305882
2024-09-17,23848.07739295,25094.89900378,-1246.8216108300003,3073364.82144799
2024-09-18,25746.8577771,23997.44770077,1749.4100763299975,3075114.23152432
2024-09-19,34887.88210203,32140.43375513,2747.4483469000006,3077861.67987122
2024-09-20,27598.53049419,25971.02991661,1627.5005775799982,3079489.1804488
2024-09-21,13800.69089371,11610.66527569,2190.0256180199995,3081679.20606682
2024-09-22,12436.46636844,11198.24206789,1238.2243005500004,3082917.43036737
2024-09-23,22798.3952747,24046.70430456,-1248.30902986,3081669.12133751
2024-09-24,23421.41589157,25744.86421678,-2323.44832521,3079345.6730123
2024-09-25,31378.81108352,23669.31578893,7709.49529459,3087055.16830689
2024-09-26,26782.02875,28339.10354249,-1557.0747924899988,3085498.0935144
2024-09-27,26132.53939881,34156.9572117,-8024.4178128899985,3077473.67874744
2024-09-28,14520.55159056,13228.25660182,1292.294988740001,3078765.97373618
2024-09-29,14307.92519052,11356.32363579,2951.6015547299994,3081717.57529091
2024-09-30,35378.39830962,35475.18430931,-96.78599969000061,3081620.78929122
2024-10-01,31789.93060843,26945.0839514,4844.846657030001,3086465.63594825
2024-10-02,24702.15841762,23579.7595035,1122.39891412,3087588.03486237
2024-10-03,22491.37466581,22332.75440795,158.62025785999867,3087746.65512023
2024-10-04,21880.76839584,21007.38232657,873.38606927,3088620.0411895
2024-10-05,10781.67261422,10645.57806623,136.09454799000014,3088756.13573749
2024-10-06,12856.22588118,15455.28888838,-2599.0630072000004,3086157.07273029
2024-10-07,24445.33713735,26981.90103802,-2536.5639006700003,3083620.50882962
2024-10-08,24646.33535088,27519.50586388,-2873.170513000001,3080747.33831662
2024-10-09,25364.38401665,21752.70979593,3611.6742207200004,3084359.01568371
2024-10-10,21592.70527609,20377.32815429,1215.3771218000002,3085574.39280551
2024-10-11,24937.76490267,25376.9826264,-439.21772373000204,3085135.17508178
2024-10-12,12646.55903045,13594.23384651,-947.67481606,3084187.50026572
2024-10-13,11245.62166811,10888.56875466,357.0529134499993,3084544.55317917
2024-10-14,33791.40950429,30612.98071037,3178.4287939200003,3087722.98197309
2024-10-15,35851.22644034,42353.2770502,-6502.050609860002,3081220.93136323
2024-10-16,38227.95845513,32985.60284779,5242.355607339996,3086463.28697057
2024-10-17,26158.24566087,29034.06990424,-2875.8242433699997,3083587.4627272
2024-10-18,33629.12532284,38066.03204255,-4436.906719710001,3079150.55600749
2024-10-19,14279.01503652,13596.80441915,682.2106173700013,3079832.76662486
2024-10-20,12605.57634766,11207.28095298,1398.2953946800008,3081231.06201954
2024-10-21,27634.69766177,28522.14071995,-887.4430581800007,3080343.61896136
2024-10-22,26785.81284194,28729.17035431,-1943.3575123699993,3078400.26144899
2024-10-23,30977.74891419,30046.09263365,931.656280539999,3079331.91772953
2024-10-24,21683.96017051,22876.43207918,-1192.4719086699988,3078139.44582086
2024-10-25,30356.39022356,42109.28640594,-11752.896182380002,3066386.54963848
2024-10-26,17260.99678309,13835.31325677,3425.683526319999,3069812.2331648
2024-10-27,13667.93275623,12556.64055094,1111.2922052900012,3070923.52537009
2024-10-28,32402.86040153,38332.04440326,-5929.184001729998,3064994.34136836
2024-10-29,48861.97368147,45092.83803674,3769.1356447299986,3068763.47701309
2024-10-30,35711.87944179,41234.99281915,-5523.113377360001,3063240.36363573
2024-10-31,40335.71230802,36651.13603507,3684.5762729500057,3066924.93990868
2024-11-01,36101.44449892,30975.40476465,5126.039734269998,3072050.97964295
2024-11-02,14145.78667639,14100.53539868,45.25127771000007,3072096.23092066
2024-11-03,18367.85936137,18192.95037798,174.90898338999978,3072271.13990405
2024-11-04,30438.96974423,23906.24957252,6532.72017171,3078803.86007576
2024-11-05,44546.96844544,30993.53423146,13553.43421398,3092357.29428974
2024-11-06,63107.62318077,69273.17814868,-6165.55496791,3086191.73932183
2024-11-07,40553.04065602,49012.92974303,-8459.88908701,3077731.85023482
2024-11-08,53734.87759788,64629.10559621,-10894.227998330003,3066837.62223649
2024-11-09,21294.80517891,20931.21710055,363.5880783600005,3067201.21031485
2024-11-10,34542.113408,33900.32459277,641.7888152300002,3067842.99913008
2024-11-11,47863.68091427,45119.78608402,2743.8948302499994,3070586.89396033
2024-11-12,69480.99651903,65152.24668419,4328.749834839997,3074915.64379517
2024-11-13,52355.42603467,53433.23442058,-1077.8083859099934,3073837.83540926
2024-11-14,55141.22869237,62195.26450795,-7054.035815579999,3066783.79959368
2024-11-15,44770.28623742,46119.19790044,-1348.9116630200006,3065434.88793066
2024-11-16,25210.47695025,23607.88905956,1602.5878906899998,3067037.47582135
2024-11-17,21227.14440609,16653.69075372,4573.453652370001,3071610.92947372
2024-11-18,41565.26292859,42955.63930911,-1390.376380520007,3070220.5530932
2024-11-19,42279.00806119,44386.30481587,-2107.296754679999,3068113.25633852
2024-11-20,39955.14010398,53254.70487814,-13299.564774160004,3054813.69156436
2024-11-21,55714.98075017,60148.6076774,-4433.626927230005,3050380.06463713
2024-11-22,67089.13855067,58927.39282761,8161.745723060005,3058541.81036019
2024-11-23,33896.50219019,33753.85341893,142.64877126000647,3058684.45913145
2024-11-24,29553.66521087,29641.09345333,-87.42824245999873,3058597.03088899
2024-11-25,45322.59868929,42081.91816056,3240.680528729994,3061837.71141772
2024-11-26,54303.76877225,63106.10440888,-8802.33563663,3053035.37578109
2024-11-27,41788.19146568,53788.118161,-11999.926695319999,3041035.44908577
2024-11-28,30303.22666942,43648.49557807,-13345.268908649996,3027690.18017712
2024-11-29,30009.45597977,39289.84100373,-9280.38502396,3018409.79515316
2024-11-30,22354.33220727,22644.45209822,-290.1198909500017,3018119.67526221
2024-12-01,24106.17273985,18983.09359778,5123.079142070001,3023242.75440428
2024-12-02,37838.00394082,44289.23625288,-6451.232312059998,3016791.52209222
2024-12-03,42897.76027614,45600.51319763,-2702.752921490006,3014088.76917073
2024-12-04,39624.77860505,43387.7622841,-3762.9836790499976,3010325.78549168
2024-12-05,58444.7112441,66017.70518409,-7572.993939989996,3002752.79155169
2024-12-06,43756.20590006,46136.49806761,-2380.292167550004,3000372.49938414
2024-12-07,25799.712075,20673.15871425,5126.55336075,3005499.05274489
2024-12-08,21987.19338274,20881.23336285,1105.9600198900007,3006605.01276478
2024-12-09,60367.18074196,56328.75251758,4038.4282243800044,3010643.44098916
2024-12-10,42728.36463665,43018.64063249,-290.27599583999836,3010353.16499332
2024-12-11,43243.05665335,49508.11992959,-6265.063276239998,3004088.10171708
2024-12-12,28113.88524217,29973.64526176,-1859.7600195900013,3002228.34169749
2024-12-13,27933.12499344,35571.59571705,-7638.470723609997,2994589.87097388
2024-12-14,16377.66342576,18987.18174443,-2609.5183186699996,2991980.35265521
2024-12-15,19230.61836381,17621.12540097,1609.4929628400023,2993589.84561805
2024-12-16,39136.45070226,41181.89327936,-2045.4425771000024,2991544.40304095
2024-12-17,32150.15545998,34323.55861806,-2173.40315808,2989370.99988287
2024-12-18,36510.27004242,47427.75046524,-10917.480422820001,2978453.5207126
2024-12-19,42175.17973865,34789.88263372,7385.297104929996,2985838.81781753
